productId,price,productName,showTitle
2056283266745279540,350.0,"60级，72黄，女主，30个五星角色：4命提纳里, 3命刻晴, 3命七七, 2命申鹤, 2命神里绫华, 2命雷电将军, 2命琴, 2命莫娜, 1命菲林斯, 1命胡桃, 1命优菈, 伊涅芙, 哥伦比娅, 希诺宁, 娜维娅, 钟离, 枫原万叶, 温迪, 克洛琳德, 八重神子, 菈乌玛, 艾尔海森, 纳西妲, 芙宁娜, 夜兰, 珊瑚宫心海, 流浪者, 赛诺, 埃洛伊, 迪卢克，16个五星武器：精2阿莫斯之弓, 精2和璞鸢, 精2苍古自由之誓, 精2狼的末路, 精1若水, 精1薙草之稻光, 精1雾切之回光, 精1天空之翼, 精1天空之脊, 精1不灭月华, 精1护摩之杖, 精1四风原典, 精1血染荒城, 精1赦罪, 精1支离轮光, 精1裁叶萃光，8套时装：叶隐芳名, 极夜真梦, 霓裾翩跹, 闪耀协奏, 玲雨听竹, 纱中幽兰, 海风之梦, 花时来信，原石 10，圣遗物 760【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数72 主角女主 五星角色30 五星武器16 原石10 圣遗物760 时装数量8
2036140659589590134,125.0,"58级，28黄，男主，14个五星角色：5命七七, 3命魈, 1命枫原万叶, 1命迪卢克, 玛拉妮, 温迪, 申鹤, 甘雨, 神里绫华, 雷电将军, 神里绫人, 莫娜, 迪希雅, 芙宁娜，4个五星武器：精1阿莫斯之弓, 精1息灾, 精1和璞鸢, 精1天空之脊，3套时装：岁夜欢哗, 花时来信, 叶隐芳名，原石 25，圣遗物 554【邮箱未绑定】【邮箱未绑定】【官方截图】",等级58 黄数28 主角男主 五星角色14 五星武器4 原石25 圣遗物554 时装数量3
2038244368384172637,100.0,"55级，19黄，女主，11个五星角色：1命琴, 那维莱特, 芙宁娜, 茜特菈莉, 恰斯卡, 胡桃, 雷电将军, 希诺宁, 迪卢克, 刻晴, 七七，7个五星武器：精1万世流涌大典, 精1风鹰剑, 精1最初的大魔术, 精1天空之卷, 精1天空之翼, 精1千夜浮梦, 精1阿莫斯之弓，原石 53，圣遗物 142【邮箱未绑定】【邮箱未绑定】【官方截图】",等级55 黄数19 主角女主 五星角色11 五星武器7 原石53 圣遗物142
2055814968770915847,300.0,"60级，49黄，女主，23个五星角色：4命芙宁娜, 3命迪卢克, 2命希诺宁, 2命提纳里, 1命那维莱特, 1命申鹤, 1命莫娜, 1命七七, 1命刻晴, 钟离, 枫原万叶, 丝柯克, 基尼奇, 纳西妲, 夜兰, 玛薇卡, 阿蕾奇诺, 林尼, 雷电将军, 艾尔海森, 梦见月瑞希, 琴, 迪希雅，10个五星武器：精1万世流涌大典, 精1天空之刃, 精1天空之脊, 精1风鹰剑, 精1天空之脊, 精1四风原典, 精1山王长牙, 精1岩峰巡歌, 精1静水流涌之辉, 精1圣显之钥，6套时装：炽绘奇旅, 岁夜欢哗, 静暇雅宴, 雨化竹身, 玲雨听竹, 倩影游侠，纠缠之源 26，原石 305，圣遗物 808【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数49 主角女主 五星角色23 五星武器10 纠缠之源26 原石305 圣遗物808 时装数量6
2056294004163146886,100.0,"60级，36黄，女主，21个五星角色：3命莫娜, 2命基尼奇, 2命提纳里, 1命芙宁娜, 1命白术, 1命刻晴, 1命迪卢克, 伊涅芙, 哥伦比娅, 钟离, 杜林, 琴, 雷电将军, 艾梅莉埃, 纳西妲, 那维莱特, 玛薇卡, 阿蕾奇诺, 林尼, 梦见月瑞希, 七七，4个五星武器：精1山王长牙, 精1狼的末路, 精1薙草之稻光, 精1天空之傲，4套时装：炽绘奇旅, 倩影游侠, 岁夜欢哗, 雨化竹身，纠缠之源 7，原石 23798，圣遗物 1169【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数36 主角女主 五星角色21 五星武器4 纠缠之源7 原石23798 圣遗物1169 时装数量4
2055988319191243256,1260.0,"60级，143黄，女主，41个五星角色：满命纳西妲, 满命芙宁娜, 满命刻晴, 满命提纳里, 4命莫娜, 4命琴, 4命七七, 4命迪卢克, 3命雷电将军, 2命玛薇卡, 2命哥伦比娅, 2命希诺宁, 2命荒泷一斗, 2命甘雨, 2命八重神子, 2命宵宫, 2命胡桃, 1命魈, 1命茜特菈莉, 1命申鹤, 1命夜兰, 1命迪希雅, 阿贝多, 钟离, 闲云, 流浪者, 枫原万叶, 丝柯克, 优菈, 神里绫华, 白术, 艾尔海森, 妮露, 神里绫人, 珊瑚宫心海, 达达利亚, 可莉, 温迪, 埃洛伊, 赛诺, 瓦雷莎，34个五星武器：精3护摩之杖, 精2不灭月华, 精2和璞鸢, 精2天空之翼, 精1猎人之径, 精1千夜浮梦, 精1飞雷之弦振, 精1千夜浮梦, 精1焚曜千阳, 精1若水, 精1赤角石溃杵, 精1冬极白星, 精1碧落之珑, 精1松籁响起之时, 精1终末嗟叹之诗, 精1薙草之稻光, 精1狼的末路, 精1阿莫斯之弓, 精1苍耀, 精1天空之脊, 精1静水流涌之辉, 精1圣显之钥, 精1斫峰之刃, 精1雾切之回光, 精1斫峰之刃, 精1磐岩结绿, 精1风鹰剑, 精1苍古自由之誓, 精1风鹰剑, 精1天空之刃, 精1四风原典, 精1无工之剑, 精1天空之脊, 精1天空之脊，10套时装：帆影游风, 极夜真梦, 叶隐芳名, 闪耀协奏, 花时来信, 冷花幽露, 倩影游侠, 岁夜欢哗, 纱中幽兰, 雨化竹身，原石 2224，圣遗物 2246【】【字母Q邮箱】【官方截图】",等级60 黄数143 主角女主 五星角色41 五星武器34 原石2224 圣遗物2246 时装数量10
2055470347715060167,1688.0,"60级，153黄，女主，28个五星角色：满命闲云, 满命八重神子, 满命夜兰, 满命甘雨, 满命神里绫华, 满命刻晴, 满命纳西妲, 5命七七, 5命莫娜, 5命迪卢克, 4命琴, 2命申鹤, 2命芙宁娜, 1命提纳里, 1命达达利亚, 1命胡桃, 钟离, 枫原万叶, 珊瑚宫心海, 温迪, 优菈, 雷电将军, 妮露, 宵宫, 可莉, 希格雯, 希诺宁, 埃洛伊，27个五星武器：精5神乐之真意, 精5若水, 精5雾切之回光, 精5鹤鸣余音, 精4护摩之杖, 精3四风原典, 精3阿莫斯之弓, 精3天空之翼, 精3狼的末路, 精2飞雷之弦振, 精2不灭月华, 精2千夜浮梦, 精2无工之剑, 精1天空之傲, 精1静水流涌之辉, 精1终末嗟叹之诗, 精1圣显之钥, 精1息灾, 精1苍古自由之誓, 精1松籁响起之时, 精1天空之刃, 精1风鹰剑, 精1冬极白星, 精1磐岩结绿, 精1贯虹之槊, 精1碧落之珑, 精1天空之傲，10套时装：霓裾翩跹, 冷花幽露, 雨化竹身, 极夜真梦, 花时来信, 纱中幽兰, 叶隐芳名, 殷红终夜, 闪耀协奏, 玄玉瑶芳，原石 1675，圣遗物 890【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数153 主角女主 五星角色28 五星武器27 原石1675 圣遗物890 时装数量10
2055971356263369325,1700.0,"60级，113黄，男主，50个五星角色：满命琴, 5命七七, 4命刻晴, 4命迪希雅, 3命莫娜, 3命提纳里, 2命兹白, 2命流浪者, 2命雷电将军, 1命优菈, 1命那维莱特, 1命达达利亚, 1命胡桃, 1命迪卢克, 哥伦比娅, 丝柯克, 玛薇卡, 希诺宁, 千织, 娜维娅, 荒泷一斗, 阿贝多, 钟离, 恰斯卡, 闲云, 枫原万叶, 魈, 温迪, 爱可菲, 茜特菈莉, 申鹤, 甘雨, 神里绫华, 伊涅芙, 瓦雷莎, 克洛琳德, 八重神子, 奈芙尔, 菈乌玛, 白术, 纳西妲, 玛拉妮, 芙宁娜, 夜兰, 珊瑚宫心海, 杜林, 阿蕾奇诺, 可莉, 梦见月瑞希, 埃洛伊，28个五星武器：精1若水, 精1四风原典, 精1焚曜千阳, 精1冬极白星, 精1四风原典, 精1松籁响起之时, 精1终末嗟叹之诗, 精1四风原典, 精1天空之傲, 精1帷间夜曲, 精1支离轮光, 精1雾切之回光, 精1祭星者之望, 精1天空之脊, 精1磐岩结绿, 精1万世流涌大典, 精1护摩之杖, 精1天空之刃, 精1四风原典, 精1护摩之杖, 精1风鹰剑, 精1四风原典, 精1朏魄含光, 精1四风原典, 精1天空之刃, 精1天空之刃, 精1风鹰剑, 精1风鹰剑，10套时装：帆影游风, 纱中幽兰, 闪耀协奏, 极夜真梦, 炽绘奇旅, 倩影游侠, 岁夜欢哗, 玲雨听竹, 叶隐芳名, 雨化竹身，原石 220，圣遗物 1669【邮箱未绑定】【邮箱未绑定】【官方截图】",等级60 黄数113 主角男主 五星角色50 五星武器28 原石220 圣遗物1669 时装数量10
2052583489536733186,1200.0,"60级，74黄，男主，23个五星角色：满命阿蕾奇诺, 满命希诺宁, 满命提纳里, 3命莫娜, 3命七七, 2命茜特菈莉, 2命荒泷一斗, 2命枫原万叶, 2命刻晴, 2命琴, 1命达达利亚, 1命克洛琳德, 千织, 钟离, 艾梅莉埃, 芙宁娜, 丝柯克, 伊涅芙, 纳西妲, 夜兰, 迪卢克, 迪希雅, 梦见月瑞希，14个五星武器：精2赤月之形, 精1冬极白星, 精1赦罪, 精1神乐之真意, 精1有乐御簾切, 精1柔灯挽歌, 精1天空之刃, 精1风鹰剑, 精1赤角石溃杵, 精1和璞鸢, 精1苍耀, 精1天空之傲, 精1岩峰巡歌, 精1天空之刃，4套时装：叶隐芳名, 倩影游侠, 炽绘奇旅, 雨化竹身，纠缠之源 6，原石 2630，圣遗物 836【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数74 主角男主 五星角色23 五星武器14 纠缠之源6 原石2630 圣遗物836 时装数量4
2052030976246145619,1450.0,"59级，58黄，男主，22个五星角色：满命那维莱特, 满命刻晴, 4命兹白, 2命茜特菈莉, 2命玛薇卡, 2命琴, 1命阿蕾奇诺, 1命申鹤, 1命提纳里, 1命迪希雅, 哥伦比娅, 钟离, 伊涅芙, 克洛琳德, 芙宁娜, 梦见月瑞希, 流浪者, 魈, 艾尔海森, 莫娜, 迪卢克, 七七，9个五星武器：精2万世流涌大典, 精1祭星者之望, 精1天空之傲, 精1狼的末路, 精1和璞鸢, 精1焚曜千阳, 精1朏魄含光, 精1狼的末路, 精1贯虹之槊，3套时装：炽绘奇旅, 玲雨听竹, 岁夜欢哗，纠缠之源 43，原石 140，圣遗物 311【邮箱未实名】【网易邮箱出售】【官方截图】",等级59 黄数58 主角男主 五星角色22 五星武器9 纠缠之源43 原石140 圣遗物311 时装数量3
2055403720458929802,3500.0,"60级，147黄，女主，38个五星角色：满命夜兰, 满命那维莱特, 满命丝柯克, 满命提纳里, 满命阿蕾奇诺, 满命刻晴, 满命迪希雅, 5命莫娜, 3命纳西妲, 3命琴, 3命迪卢克, 2命希诺宁, 2命八重神子, 2命芙宁娜, 2命阿贝多, 2命雷电将军, 1命梦见月瑞希, 1命申鹤, 1命七七, 玛薇卡, 茜特菈莉, 钟离, 枫原万叶, 伊涅芙, 哥伦比娅, 妮露, 珊瑚宫心海, 杜林, 宵宫, 流浪者, 魈, 艾梅莉埃, 白术, 艾尔海森, 神里绫人, 可莉, 达达利亚, 埃洛伊，30个五星武器：精4若水, 精4狼的末路, 精3磐岩结绿, 精2最初的大魔术, 精2千夜浮梦, 精2护摩之杖, 精1薙草之稻光, 精1飞雷之弦振, 精1神乐之真意, 精1和璞鸢, 精1碧落之珑, 精1天空之翼, 精1四风原典, 精1焚曜千阳, 精1帷间夜曲, 精1支离轮光, 精1赤角石溃杵, 精1万世流涌大典, 精1柔灯挽歌, 精1图莱杜拉的回忆, 精1赤月之形, 精1苍耀, 精1静水流涌之辉, 精1阿莫斯之弓, 精1风鹰剑, 精1苍古自由之誓, 精1天空之刃, 精1风鹰剑, 精1天空之刃, 精1天空之傲，18套时装：叶隐芳名, 极夜真梦, 闪耀协奏, 帆影游风, 霓裾翩跹, 炽绘奇旅, 岁夜欢哗, 莘露的赠礼, 殷红终夜, 静暇雅宴, 冷花幽露, 莎邦之息, 琪花星烛, 海风之梦, 纱中幽兰, 雨化竹身, 玲雨听竹, 倩影游侠，纠缠之源 102，原石 1394，圣遗物 1437【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数147 主角女主 五星角色38 五星武器30 纠缠之源102 原石1394 圣遗物1437 时装数量18
1936105498379247856,110.0,"58级，37黄，女主，17个五星角色：4命琴, 1命胡桃, 1命钟离, 1命夜兰, 1命迪希雅, 枫原万叶, 菈乌玛, 玛拉妮, 达达利亚, 宵宫, 神里绫人, 莫娜, 娜维娅, 七七, 刻晴, 提纳里, 迪卢克，12个五星武器：精1赤角石溃杵, 精1飞雷之弦振, 精1若水, 精1斫峰之刃, 精1薙草之稻光, 精1天空之脊, 精1护摩之杖, 精1天空之傲, 精1雾切之回光, 精1斫峰之刃, 精1天空之刃, 精1风鹰剑，3套时装：雨化竹身, 极夜真梦, 叶隐芳名，原石 55，圣遗物 497【QQ邮箱不出售】【QQ邮箱】【官方截图】",等级58 黄数37 主角女主 五星角色17 五星武器12 原石55 圣遗物497
2055875576300009989,140.0,"59级，48黄，男主，23个五星角色：3命琴, 3命刻晴, 2命芙宁娜, 2命雷电将军, 2命莫娜, 2命迪希雅, 1命妮露, 1命迪卢克, 阿蕾奇诺, 法尔伽, 哥伦比娅, 钟离, 魈, 莱欧斯利, 甘雨, 神里绫华, 八重神子, 艾尔海森, 纳西妲, 夜兰, 提纳里, 七七, 埃洛伊，10个五星武器：精1天空之翼, 精1天空之刃, 精1神乐之真意, 精1风鹰剑, 精1四风原典, 精1天空之刃, 精1赤月之形, 精1赤沙之杖, 精1薙草之稻光, 精1圣显之钥，5套时装：叶隐芳名, 帆影游风, 极夜真梦, 纱中幽兰, 玲雨听竹，原石 108，圣遗物 255【QQ邮箱不出售】【QQ邮箱】【官方截图】",等级59 黄数48 主角男主 五星角色23 五星武器10 原石108 圣遗物255 时装数量5
2055495869809390226,272.0,"59级，44黄，女主，24个五星角色：4命刻晴, 3命迪希雅, 1命魈, 1命迪卢克, 1命莫娜, 玛薇卡, 茜特菈莉, 希诺宁, 钟离, 闲云, 枫原万叶, 温迪, 瓦雷莎, 雷电将军, 菈乌玛, 艾尔海森, 纳西妲, 芙宁娜, 伊涅芙, 哥伦比娅, 提纳里, 玛拉妮, 琴, 七七，10个五星武器：精1溢彩心念, 精1天空之脊, 精1薙草之稻光, 精1狼的末路, 精1和璞鸢, 精1天空之傲, 精1狼的末路, 精1苍耀, 精1静水流涌之辉, 精1支离轮光，4套时装：叶隐芳名, 玲雨听竹, 极夜真梦, 炽绘奇旅，原石 32，圣遗物 766【邮箱未绑定】【邮箱未绑定】【官方截图】",等级59 黄数44 主角女主 五星角色24 五星武器10 原石32 圣遗物766 时装数量4
2056177591255985713,100.0,"53级，3黄，女主，2个五星角色：哥伦比娅, 刻晴，1个五星武器：精1天空之脊，1套时装：玲雨听竹，纠缠之源 8，原石 16049，圣遗物 2161【邮箱未绑定】【邮箱未绑定】【官方截图】",等级53 黄数3 主角女主 五星角色2 五星武器1 纠缠之源8 原石16049 圣遗物2161 时装数量1
2039359834194721396,80.0,"56级，17黄，女主，12个五星角色：2命琴, 1命克洛琳德, 1命迪卢克, 纳西妲, 芙宁娜, 枫原万叶, 千织, 流浪者, 刻晴, 莫娜, 迪希雅, 提纳里，1个五星武器：精1风鹰剑，四星角色：5命班尼特，2套时装：雨化竹身, 倩影游侠，原石 0，圣遗物 91【QQ邮箱出售】【QQ邮箱】【官方截图】",等级56 黄数17 主角女主 五星角色12 五星武器1 圣遗物91 时装数量2
1941434662093568038,50.0,"30级，3黄，女主，3个五星角色：纳西妲, 魈, 梦见月瑞希，原石 144，圣遗物 369【邮箱不出售】【邮箱不出售】【官方截图】",等级30 黄数3 主角女主 五星角色3 原石144 圣遗物369
2054391676846131697,1500.0,"56级，24黄，男主，8个五星角色：满命奈芙尔, 2命提纳里, 1命哥伦比娅, 1命琴, 1命七七, 芙宁娜, 刻晴, 菲林斯，5个五星武器：精1真语秘匣, 精1血染荒城, 精1天空之刃, 精1静水流涌之辉, 精1天空之卷，原石 75，圣遗物 170【邮箱未绑定】【邮箱未绑定】【官方截图】",等级56 黄数24 主角男主 五星角色8 五星武器5 原石75 圣遗物170
2056205105643673417,243.0,"60级，37黄，女主，15个五星角色：满命芙宁娜, 2命迪卢克, 1命枫原万叶, 1命刻晴, 1命提纳里, 1命莫娜, 流浪者, 夜兰, 申鹤, 七七, 神里绫华, 雷电将军, 迪希雅, 神里绫人, 希格雯，9个五星武器：精2狼的末路, 精1若水, 精1风鹰剑, 精1薙草之稻光, 精1白雨心弦, 精1天空之脊, 精1静水流涌之辉, 精1雾切之回光, 精1天空之刃，四星角色：5命班尼特，6套时装：帆影游风, 殷红终夜, 冷花幽露, 花时来信, 叶隐芳名, 雨化竹身，原石 120，圣遗物 252【邮箱不出售】【邮箱不出售】【官方截图】",等级60 黄数37 主角女主 五星角色15 五星武器9 原石120 圣遗物252 时装数量6
